word,frequency
shock,4.458855937934716
shockability,1.5928641378084412
shocked,4.069260964533772
shocker,2.9820302221729738
shockers,1.5928641378084412
shocking,3.791521224762864
shockingly,2.7389921734866793
shockproof,1.5928641378084412
shocks,3.0400221691506606
shockwave,2.4057774944512964
shod,2.136932182158717
shoddiest,1.7689553968641223
shoddy,2.87161773876127
shoe,4.482445939958065
shoeboy,1.5928641378084412
shoed,1.8938941334724222
shoehorn,2.437962177822698
shoehorning,1.5928641378084412
shoehorns,1.8938941334724222
shoeing,2.333226827302685
shoelace,2.882898749170959
shoelaces,3.0321968316387036
shoeless,2.7068074901152777
shoemaker,2.7831958359787325
shoemakers,1.5928641378084412
shoeman,1.5928641378084412
shoes,4.869670483437204
shoeshine,2.860035866211455
shoeshines,1.7689553968641223
shoestring,2.437962177822698
shoestrings,2.0699853925281033
shoetree,1.7689553968641223
shoetrees,1.7689553968641223
shofar,1.5928641378084412
shogun,2.8359021864947356
shogunate,1.9908041464804787
shoguns,1.7689553968641223
shoji,2.592864137808441
shola,1.8938941334724222
shole,1.7689553968641223
sholom,1.5928641378084412
shone,2.7831958359787325
shoo,3.719968936173249
shooed,1.8938941334724222
shooing,2.136932182158717
shook,3.774707725753214
shools,1.5928641378084412
shoon,1.7689553968641223
shoop,2.333226827302685
shoos,1.5928641378084412
shoot,5.216785031060071
shootable,1.8938941334724222
shooter,3.9908041464804787
shooters,3.304671366849632
shooting,4.750018577714723
shootings,2.9253025977240465
shootist,1.7689553968641223
shootout,3.0242279019674285
shootouts,1.7689553968641223
shoots,3.844502358256653
shop,4.728314837153955
shopgirl,2.0699853925281033
shopkeep,1.8938941334724222
shopkeeper,2.614053436878379
shopkeepers,2.437962177822698
shoplift,2.547106647247766
shoplifted,2.4679254012001413
shoplifter,2.7068074901152777
shoplifters,2.29183414214446
shoplifting,3.1894612334349013
shoppe,2.522283063522734
shopped,2.6897741508164974
shopper,2.8233130591867153
shoppers,3.0911746915980416
shopping,4.476809332842721
shoppy,1.5928641378084412
shops,3.6535619781620525
shoptalk,2.136932182158717
shopworn,1.8938941334724222
shor,1.7689553968641223
shore,4.297872097141777
shored,2.136932182158717
shoreland,1.5928641378084412
shoreline,2.754232140043416
shorelines,1.8938941334724222
shores,3.304671366849632
shoreside,1.7689553968641223
shoring,2.136932182158717
shorn,2.437962177822698
short,4.932116771841141
shortage,3.422167910639466
shortages,2.672045383856066
shortbread,2.333226827302685
shortcake,2.7231979063034473
shortcakes,1.5928641378084412
shortchange,1.8938941334724222
shortchanged,2.0699853925281033
shortchanges,1.5928641378084412
shortchanging,1.7689553968641223
shortcoming,2.0699853925281033
shortcomings,2.87161773876127
shortcut,3.597185511591084
shortcuts,2.87161773876127
shorted,2.9046179988641954
shorten,3.016110011745249
shortened,2.6897741508164974
shortening,2.547106647247766
shortens,2.136932182158717
shorter,3.7704006377383035
shortest,3.20031916102311
shortfall,1.9908041464804787
shortfalls,1.7689553968641223
shorthand,3.007837485779259
shorthanded,2.7231979063034473
shorthorn,1.5928641378084412
shorthorns,1.5928641378084412
shortie,2.3710153881920846
shorties,2.547106647247766
shorting,2.547106647247766
shortish,1.5928641378084412
shortlist,1.5928641378084412
shortly,4.002797261139736
shortness,2.9352868186306473
shorts,3.973979218518292
shortsighted,2.5705877430972888
shortsightedness,1.7689553968641223
shortstop,2.9150834325423602
shortwave,2.614053436878379
shorty,3.8359021864947356
shoshone,1.9908041464804787
shot,5.3562921313713785
shotgun,4.001951507256276
shotgunned,1.7689553968641223
shotgunning,1.5928641378084412
shotguns,2.999404318242396
shots,4.452602704005588
shotty,1.8938941334724222
shou,2.1949241291364032
should,6.025512797821548
shoulder,4.4179655494064445
shouldered,2.0699853925281033
shouldering,2.136932182158717
shoulders,4.0707086141471995
shouldn,5.199460446987726
shouldnt,2.2460766515837847
shouldst,1.9908041464804787
shout,4.2161134282063415
shouted,3.3562921313713785
shouter,1.7689553968641223
shouters,1.7689553968641223
shouting,4.163990414892753
shouts,3.6242726020600653
shove,4.121137914975485
shoved,3.579635872074686
shovel,3.8359021864947356
shoveled,2.3710153881920846
shoveler,2.2460766515837847
shovelers,1.5928641378084412
shovelful,1.9908041464804787
shovelfuls,1.8938941334724222
shoveling,2.9046179988641954
shovelled,1.9908041464804787
shoveller,2.0699853925281033
shovelling,2.3710153881920846
shovels,3.1179089448452864
shoves,2.7389921734866793
shoving,3.4156857831115457
show,5.688155562900258
showbiz,2.7068074901152777
showboat,2.614053436878379
showboater,1.5928641378084412
showboating,2.4057774944512964
showboats,1.5928641378084412
showcase,2.7969841204643657
showcased,1.9908041464804787
showcases,1.7689553968641223
showcasing,1.9908041464804787
showdown,3.1047474987873156
showdowns,1.5928641378084412
showed,4.676724938675014
shower,4.613639626001999
showered,3.077163977155227
showerhead,2.29183414214446
showering,2.999404318242396
showers,3.6810002265089925
showgirl,2.9639320000801774
showgirls,2.7969841204643657
showground,1.5928641378084412
showing,4.492684640235537
showings,2.0699853925281033
showman,2.547106647247766
showmanship,2.4679254012001413
showmen,1.7689553968641223
shown,4.1515727083416065
showoff,2.614053436878379
showoffs,1.5928641378084412
showpiece,1.9908041464804787
showplace,1.7689553968641223
showroom,2.8103480820223474
showrooms,2.0699853925281033
shows,4.617760097915927
showstopper,2.3710153881920846
showstoppers,1.8938941334724222
showtime,3.5728675093921876
showy,2.4959541248003845
shpt,1.5928641378084412
shrank,2.592864137808441
shrapnel,3.3487389934809326
shred,3.470811089437629
shredded,3.084225831642714
shredder,2.547106647247766
shredders,1.8938941334724222
shredding,2.8103480820223474
shreds,3.2460766515837847
shreveport,2.333226827302685
shrew,2.9253025977240465
shrewd,3.155157002264916
shrewder,1.5928641378084412
shrewdly,2.136932182158717
shrewdness,1.7689553968641223
shrewish,1.5928641378084412
shrewishness,1.5928641378084412
shrews,1.5928641378084412
shri,1.5928641378084412
shriek,2.8103480820223474
shrieked,2.1949241291364032
shrieker,2.0699853925281033
shriekers,2.4057774944512964
shrieking,2.9150834325423602
shrieks,3.0400221691506606
shrift,1.9908041464804787
shrike,2.547106647247766
shrill,2.6897741508164974
shrillest,1.5928641378084412
shrilling,1.5928641378084412
shrilly,1.8938941334724222
shrimp,3.9401941531253915
shrimper,1.5928641378084412
shrimpers,1.5928641378084412
shrimping,2.634256822966666
shrimps,2.7831958359787325
shrimpton,1.7689553968641223
shrimpy,1.8938941334724222
shrine,3.4736777300892325
shrines,2.4057774944512964
shrink,4.053761980564989
shrinkage,2.4057774944512964
shrinker,2.1949241291364032
shrinking,3.2056479945281766
shrinks,3.1839287448349403
shrinky,1.8938941334724222
shrived,1.5928641378084412
shrivel,2.614053436878379
shriveled,2.5705877430972888
shriveling,1.8938941334724222
shrivelled,2.136932182158717
shrivels,2.2460766515837847
shriver,2.5705877430972888
shriving,1.5928641378084412
shropshire,2.1949241291364032
shroud,3.016110011745249
shrouded,2.547106647247766
shrouds,2.3710153881920846
shrub,2.4679254012001413
shrubberies,1.5928641378084412
shrubbery,2.5705877430972888
shrubs,2.522283063522734
shrug,2.614053436878379
shrugged,2.0699853925281033
shrugging,2.136932182158717
shrugs,2.136932182158717
shrunk,3.1949241291364037
shrunken,2.7689553968641225
shtetl,1.5928641378084412
shtick,2.7831958359787325
shuck,2.437962177822698
shucked,1.9908041464804787
shucker,1.9908041464804787
shucking,2.0699853925281033
shucks,3.2363168142946286
shudder,3.0552621357073972
shuddered,2.0699853925281033
shuddering,2.437962177822698
shudders,2.29183414214446
shuffle,3.470811089437629
shuffleboard,2.614053436878379
shuffled,2.592864137808441
shuffler,1.5928641378084412
shuffles,1.9908041464804787
shuffling,2.7689553968641225
shufty,1.5928641378084412
shug,2.848136642911747
shul,2.29183414214446
shun,2.7231979063034473
shunned,2.7389921734866793
shunning,2.29183414214446
shuns,2.136932182158717
shunt,2.9820302221729738
shunted,2.2460766515837847
shunting,1.5928641378084412
shure,1.5928641378084412
shush,3.4253730505146773
shushed,2.2460766515837847
shushes,1.5928641378084412
shushing,2.2460766515837847
shut,5.4207501205982975
shutdown,3.1726477344252513
shuteye,2.754232140043416
shuting,1.7689553968641223
shutoff,2.136932182158717
shutoffs,1.5928641378084412
shutout,2.4057774944512964
shutouts,1.8938941334724222
shuts,3.4156857831115457
shutter,3.16689540553616
shutterbug,1.9908041464804787
shuttered,1.7689553968641223
shuttering,1.5928641378084412
shutters,3.1894612334349013
shutting,3.6362264158295705
shuttle,3.74362057766875
shuttlecocks,1.7689553968641223
shuttled,2.136932182158717
shuttles,2.333226827302685
shuttling,1.8938941334724222
shy,4.2640369805235245
shyer,1.9908041464804787
shyest,1.8938941334724222
shying,1.7689553968641223
shylock,2.999404318242396
shylocks,1.9908041464804787
shyly,2.2460766515837847
shyness,2.7689553968641225
shyster,2.754232140043416
shysters,2.136932182158717
si,3.885120209164917
siam,3.3956378631004167
siamese,3.1783248673169417
sibby,1.5928641378084412
siberia,3.161065861875436
siberian,2.8938941334724224
sibilance,2.0699853925281033
sibilant,1.5928641378084412
sibilants,1.7689553968641223
sibling,2.9908041464804787
siblings,3.2961555159271025
sibs,1.7689553968641223
sibyl,1.9908041464804787
sibylla,2.2460766515837847
sibylline,1.5928641378084412
sic,3.124343054850696
sicca,1.8938941334724222
sicced,2.29183414214446
siccing,1.8938941334724222
sich,1.5928641378084412
sicilian,3.20031916102311
sicilians,2.634256822966666
sicily,3.456186997928897
sick,5.218073663190323
sickbay,2.614053436878379
sickbed,2.0699853925281033
sickbeds,1.5928641378084412
sicked,2.1949241291364032
sicken,2.592864137808441
sickened,2.4679254012001413
sickening,2.9639320000801774
sickens,2.5705877430972888
sicker,3.0911746915980416
sickest,2.8103480820223474
sickie,1.9908041464804787
sickle,2.754232140043416
sickler,1.7689553968641223
sickles,1.8938941334724222
sickly,2.8938941334724224
sickness,3.900360175721654
sicknesses,1.8938941334724222
sicko,3.062686153786604
sickos,2.614053436878379
sickout,2.3710153881920846
sickroom,2.29183414214446
sics,1.5928641378084412
side,5.30247325888109
sidearm,2.672045383856066
sidearms,2.2460766515837847
sideband,1.5928641378084412
sidebar,2.973075379520047
sideboard,2.437962177822698
sideboards,1.7689553968641223
sideburn,1.9908041464804787
sideburned,1.5928641378084412
sideburns,3.0699853925281038
sidecar,2.7831958359787325
sidecars,1.9908041464804787
sided,2.333226827302685
sidekick,3.4317132285456964
sidekicks,2.7231979063034473
sideless,1.9908041464804787
sidelights,1.5928641378084412
sideline,2.7969841204643657
sidelined,2.2460766515837847
sidelines,3.0552621357073972
sidelining,1.7689553968641223
sidelong,1.7689553968641223
sideman,1.7689553968641223
sider,1.5928641378084412
siderite,1.5928641378084412
sides,4.20986447892934
sidesaddle,2.0699853925281033
sideshow,3.0477089978169514
sideshows,1.5928641378084412
sideslipped,1.5928641378084412
sidesplitting,1.5928641378084412
sidestep,1.8938941334724222
sidestepped,1.5928641378084412
sidestroke,1.7689553968641223
sideswipe,1.7689553968641223
sideswiped,2.2460766515837847
sideswipes,1.5928641378084412
sidetrack,1.8938941334724222
sidetracked,2.87161773876127
sidewalk,3.738992173486679
sidewalks,2.754232140043416
sidewall,1.8938941334724222
sidewalls,1.9908041464804787
sideway,1.5928641378084412
sideways,3.44105325479984
sidewinder,2.9150834325423602
sidewinders,1.8938941334724222
sidewise,1.7689553968641223
sidi,1.9908041464804787
siding,3.130683232881715
sidings,1.5928641378084412
sidle,3.0321968316387036
sidled,1.5928641378084412
sidling,1.5928641378084412
sidney,4.017745774439508
sie,2.9150834325423602
siege,3.3673811035369905
sieged,1.5928641378084412
sieges,1.8938941334724222
siegfried,3.260317090698395
siemens,1.7689553968641223
siena,2.437962177822698
sienna,2.29183414214446
sierra,3.34491258562788
sierras,2.547106647247766
siesta,2.7068074901152777
sieur,1.7689553968641223
sieve,2.7389921734866793
sift,2.882898749170959
sifted,2.29183414214446
sifter,2.0699853925281033
sifters,1.8938941334724222
sifting,2.848136642911747
siftings,1.5928641378084412
sifts,1.8938941334724222
sig,2.634256822966666
sigh,3.53238339042706
sighed,2.7231979063034473
sighing,3.3212179198296696
sighs,4.192747209882129
sight,4.655821971892951
sighted,3.3292606400850837
sighting,3.1949241291364037
sightings,3.1491666385757284
sightless,2.1949241291364032
sights,3.6702320430925974
sightsee,2.136932182158717
sightseeing,3.1726477344252513
sightseer,1.5928641378084412
sightseers,2.29183414214446
sigil,1.5928641378084412
sigils,1.5928641378084412
sigma,2.882898749170959
sigmoid,1.8938941334724222
sign,5.124215302391501
signa,2.333226827302685
signage,2.547106647247766
signal,4.576715856799913
signaled,2.653561978162053
signalers,1.8938941334724222
signaling,2.999404318242396
signalled,1.9908041464804787
signaller,1.5928641378084412
signalling,2.3710153881920846
signalman,2.29183414214446
signals,3.9793631033590944
signatories,2.1949241291364032
signatory,2.0699853925281033
signature,4.08632218880363
signatures,3.459151476892636
signboard,1.9908041464804787
signboards,1.5928641378084412
signed,4.556651965153996
signer,2.0699853925281033
signers,2.136932182158717
signet,2.3710153881920846
significance,3.544687173124353
significant,3.812972225848496
significantly,2.9352868186306473
signified,1.8938941334724222
signifier,1.5928641378084412
signifies,2.672045383856066
signify,2.8103480820223474
signifying,2.7689553968641225
signing,3.997697854428379
signings,2.333226827302685
signior,2.9545919738260342
signiors,1.5928641378084412
signor,3.603588003200214
signora,3.2961555159271025
signore,3.0477089978169514
signori,1.9908041464804787
signorina,2.7831958359787325
signpost,2.522283063522734
signposts,1.9908041464804787
signs,4.342600453377502
sikes,2.5705877430972888
sikh,2.3710153881920846
sikhism,1.5928641378084412
sikhs,1.8938941334724222
sil,2.4959541248003845
silence,4.40410391056173
silenced,2.9352868186306473
silencer,2.973075379520047
silencers,1.9908041464804787
silences,2.7231979063034473
silencing,2.29183414214446
silent,4.361502239056056
silently,3.1839287448349403
silents,1.8938941334724222
silesia,2.0699853925281033
silhouette,2.7689553968641225
silhouetted,1.9908041464804787
silhouettes,2.29183414214446
silica,2.333226827302685
silicate,2.1949241291364032
silicates,1.8938941334724222
silicium,1.5928641378084412
silicon,3.2363168142946286
silicone,2.9046179988641954
silk,3.9908041464804787
silken,2.634256822966666
silks,2.754232140043416
silkscreen,1.5928641378084412
silkwood,2.0699853925281033
silkworm,1.8938941334724222
silky,2.9046179988641954
sill,2.672045383856066
sillier,2.522283063522734
sillies,1.7689553968641223
silliest,2.653561978162053
silliness,2.634256822966666
sills,2.29183414214446
silly,4.756174626772127
silo,2.9820302221729738
silos,2.522283063522734
silphid,1.8938941334724222
silt,2.547106647247766
silurian,1.7689553968641223
silva,3.077163977155227
silvan,1.9908041464804787
silvas,1.7689553968641223
silver,4.501349156687091
silverback,2.333226827302685
silvered,1.5928641378084412
silverfish,1.9908041464804787
silverleaf,1.5928641378084412
silvers,1.9908041464804787
silversides,1.5928641378084412
silversmith,1.8938941334724222
silversmiths,1.5928641378084412
silverware,3.333226827302685
silvery,2.7068074901152777
silvester,1.5928641378084412
sim,3.0477089978169514
simas,1.5928641378084412
simba,3.304671366849632
simeon,2.754232140043416
simian,2.7231979063034473
simians,1.7689553968641223
similar,4.134443381755022
similarily,1.5928641378084412
similarities,3.0552621357073972
similarity,2.860035866211455
similarly,2.8233130591867153
simile,2.437962177822698
similes,2.136932182158717
simkin,2.0699853925281033
simmer,3.2363168142946286
simmered,1.7689553968641223
simmering,2.3710153881920846
simmers,1.7689553968641223
simmon,1.5928641378084412
simmons,3.7557271311303673
simoleon,1.5928641378084412
simoleons,2.136932182158717
simon,4.395295764239165
simonize,1.7689553968641223
simonized,1.5928641378084412
simonizing,1.5928641378084412
simoon,1.5928641378084412
simp,2.5705877430972888
simpatico,2.614053436878379
simper,1.8938941334724222
simpered,1.5928641378084412
simperer,1.5928641378084412
simpering,2.437962177822698
simpers,1.7689553968641223
simple,4.950417857551523
simpleminded,2.333226827302685
simpler,3.5818687535069778
simples,1.5928641378084412
simplest,3.16689540553616
simpleton,2.7969841204643657
simpletons,2.3710153881920846
simplicities,1.5928641378084412
simplicity,3.136932182158717
simplification,1.5928641378084412
simplified,2.3710153881920846
simplifiers,1.5928641378084412
simplifies,1.9908041464804787
simplify,2.9639320000801774
simplifying,2.2460766515837847
simplistic,2.634256822966666
simplistically,1.5928641378084412
simply,4.6652978637768285
simps,1.5928641378084412
simpson,3.844502358256653
sims,3.392204687262023
simson,1.7689553968641223
simulacra,1.5928641378084412
simulacrum,1.8938941334724222
simulate,3.0699853925281038
simulated,2.9820302221729738
simulates,2.2460766515837847
simulating,2.1949241291364032
simulation,3.3562921313713785
simulations,2.614053436878379
simulator,2.9046179988641954
simulators,2.3710153881920846
simultaneous,2.7689553968641225
simultaneously,3.3710153881920846
sin,4.202458547033661
sina,2.0699853925281033
sinatra,3.437962177822698
since,5.497714872031997
sincere,3.77755556862604
sincerely,3.689774150816498
sincerest,2.7231979063034473
sincerity,3.304671366849632
sind,2.1949241291364032
sinder,1.5928641378084412
sine,2.29183414214446
sines,1.5928641378084412
sinew,2.1949241291364032
sinews,2.1949241291364032
sinewy,2.4679254012001413
sinful,3.2363168142946286
sinfully,2.136932182158717
sing,4.988889034417035
singable,1.9908041464804787
singapore,3.5398074085062667
singe,2.437962177822698
singed,2.860035866211455
singeing,1.5928641378084412
singer,4.195466658228698
singers,3.4986600181763094
singes,1.7689553968641223
singh,3.1783248673169417
singhalese,1.5928641378084412
singing,4.650149782226656
single,4.857327772013322
singled,2.860035866211455
singlehandedly,1.7689553968641223
singleness,1.7689553968641223
singles,3.4471701796095218
singleton,2.4057774944512964
singling,2.3710153881920846
singly,2.29183414214446
sings,3.873897505056169
singsong,2.29183414214446
singsongy,1.5928641378084412
singular,3.1113780776863287
singularities,1.8938941334724222
singularity,3.1113780776863287
singularly,2.547106647247766
singulars,1.5928641378084412
sinister,3.3410521648146414
sink,4.2283478846233535
sinker,2.754232140043416
sinkers,1.9908041464804787
sinkhole,2.522283063522734
sinkholes,1.9908041464804787
sinking,3.694954663320278
sinks,3.2363168142946286
sinky,1.7689553968641223
sinless,1.5928641378084412
sinned,3.381739253583858
sinner,3.3956378631004167
sinners,3.4317132285456964
sinning,2.592864137808441
sins,3.9507989848088947
sinter,1.7689553968641223
sinuating,1.5928641378084412
sinus,3.2460766515837847
sinuses,2.9253025977240465
sinusitis,2.0699853925281033
sioux,3.3371571209311175
sip,3.7084746494827407
sipes,1.7689553968641223
siphon,2.4679254012001413
siphoned,2.3710153881920846
siphoning,2.5705877430972888
sipped,2.29183414214446
sipper,1.5928641378084412
sipping,3.1491666385757284
sipple,1.7689553968641223
sippy,2.0699853925281033
sips,2.634256822966666
sir,5.9837021356959355
sire,4.119203415198285
sired,2.6897741508164974
siree,2.87161773876127
siren,3.816878949181305
sirens,3.6756495081248914
sires,1.5928641378084412
siring,1.8938941334724222
sirius,2.634256822966666
sirloin,2.7969841204643657
sirocco,2.0699853925281033
sirrah,2.3710153881920846
sirree,3.1113780776863287
sirs,3.5818687535069778
sirup,1.7689553968641223
sis,3.894978514764642
sisal,1.7689553968641223
sisi,2.437962177822698
sissies,2.7689553968641225
sissified,1.7689553968641223
sissonne,1.7689553968641223
sissy,3.8635429739531473
sister,5.255999452766195
sisterhood,2.8103480820223474
sisterly,2.437962177822698
sisters,4.436719560431602
sistine,2.7969841204643657
sistren,1.7689553968641223
sisyphus,1.5928641378084412
sit,5.492684640235538
sitar,2.437962177822698
sitch,1.7689553968641223
sitcom,3.1894612334349013
sitcoms,2.4057774944512964
site,4.2835031495244085
sited,1.8938941334724222
sites,3.5566519651539963
sith,2.848136642911747
siting,1.7689553968641223
sitrep,1.9908041464804787
sits,3.9985519244812187
sitter,3.20031916102311
sitters,2.333226827302685
sitting,4.974430433605013
sittings,1.7689553968641223
situ,2.136932182158717
situate,2.0699853925281033
situated,2.9253025977240465
situation,4.9159098732901425
situational,2.1949241291364032
situationally,1.7689553968641223
situations,3.8517407671805723
situps,1.5928641378084412
situs,2.136932182158717
sitz,1.8938941334724222
siva,2.333226827302685
siwash,2.0699853925281033
six,5.2994539166618635
sixer,2.4057774944512964
sixes,3.0911746915980416
sixish,1.7689553968641223
sixpence,2.7831958359787325
sixteen,3.9140481651107555
sixteens,1.5928641378084412
sixteenth,2.8938941334724224
sixteenths,1.5928641378084412
sixth,4.033773219873659
sixths,1.5928641378084412
sixties,2.9908041464804787
sixtieth,1.9908041464804787
sixty,3.735878938062536
sizable,2.7231979063034473
size,4.663640600651876
sizeable,2.522283063522734
sized,2.8103480820223474
sizer,1.7689553968641223
sizes,3.4821658403147513
sizing,2.672045383856066
sizzle,2.8103480820223474
sizzled,1.8938941334724222
sizzler,2.592864137808441
sizzles,2.2460766515837847
sizzling,2.9450466559198034
sk,2.2460766515837847
ska,2.136932182158717
skaff,1.9908041464804787
skag,2.136932182158717
skags,1.5928641378084412
skate,3.7718410851016104
skateboard,3.226332593388028
skateboarded,1.5928641378084412
skateboarder,2.29183414214446
skateboarders,1.9908041464804787
skateboarding,2.7689553968641225
skateboards,2.653561978162053
skated,2.6897741508164974
skater,3.2830602178369546
skaters,3.1047474987873156
skates,3.626287893295391
skating,3.693234682926004
skeane,1.7689553968641223
sked,1.8938941334724222
skedaddle,2.754232140043416
skedaddled,2.0699853925281033
skedaddling,1.8938941334724222
skedge,1.7689553968641223
skee,2.592864137808441
skeeball,2.0699853925281033
skeet,2.7231979063034473
skeeter,2.7068074901152777
skeeters,1.8938941334724222
skeets,2.0699853925281033
skeezix,1.9908041464804787
skein,2.0699853925281033
skeins,1.5928641378084412
skel,1.8938941334724222
skeletal,2.6897741508164974
skeleton,3.710135433464205
skeletonized,1.5928641378084412
skeletons,3.2460766515837847
skell,2.29183414214446
skeller,2.1949241291364032
skelly,2.0699853925281033
skelp,1.7689553968641223
skelping,2.1949241291364032
skelter,2.522283063522734
skeptic,2.7068074901152777
skeptical,3.1726477344252513
skeptically,1.5928641378084412
skepticism,2.860035866211455
skeptics,2.29183414214446
sketch,3.694954663320278
sketchbook,2.333226827302685
sketchbooks,2.0699853925281033
sketched,2.4057774944512964
sketcher,1.5928641378084412
sketches,3.4821658403147513
sketchiest,1.5928641378084412
sketching,2.754232140043416
sketchpad,1.5928641378084412
sketchy,3.098014116128347
skete,1.5928641378084412
skew,2.1949241291364032
skewed,2.437962177822698
skewer,2.634256822966666
skewered,2.3710153881920846
skewering,2.0699853925281033
skewers,2.4959541248003845
skewing,1.9908041464804787
ski,3.908834483265359
skid,3.3410521648146414
skidded,2.672045383856066
skidding,2.333226827302685
skiddoo,1.5928641378084412
skiddooed,1.5928641378084412
skidoo,1.9908041464804787
skids,2.7831958359787325
skied,2.4679254012001413
skier,2.6897741508164974
skiers,2.4057774944512964
skies,3.8750329161130828
skiff,2.87161773876127
skiffle,1.5928641378084412
skiing,3.6202137455831975
skil,1.5928641378084412
skilful,2.333226827302685
skilfully,2.0699853925281033
skill,3.8992891653591286
skilled,3.3781939728192083
skillet,3.0911746915980416
skillets,2.1949241291364032
skillful,2.9046179988641954
skillfully,2.4679254012001413
skilling,3.1113780776863287
skillings,1.5928641378084412
skillion,1.5928641378084412
skills,4.163407077690339
skilly,1.5928641378084412
skim,2.9352868186306473
skimmed,2.614053436878379
skimmer,2.1949241291364032
skimmers,1.5928641378084412
skimming,2.9820302221729738
skimp,2.437962177822698
skimped,1.5928641378084412
skimpiest,1.7689553968641223
skimping,2.2460766515837847
skimpy,2.7068074901152777
skims,1.5928641378084412
skin,4.643437214563589
skincare,1.5928641378084412
skinflint,2.29183414214446
skinflints,1.5928641378084412
skinful,2.0699853925281033
skinhead,2.4959541248003845
skinheads,2.87161773876127
skinker,1.5928641378084412
skinless,2.3710153881920846
skinned,3.136932182158717
skinner,3.816878949181305
skinners,1.5928641378084412
skinnier,2.4679254012001413
skinniest,1.5928641378084412
skinning,2.547106647247766
skinny,4.145532353920634
skins,3.4285547093008666
skint,2.1949241291364032
skintight,2.2460766515837847
skip,4.324049845442442
skipjack,1.8938941334724222
skipped,3.705133906225712
skipper,4.011165429128186
skippered,1.5928641378084412
skippering,1.5928641378084412
skippers,2.3710153881920846
skipping,3.511942230184515
skippy,3.0911746915980416
skips,2.9253025977240465
skirl,1.8938941334724222
skirmish,2.754232140043416
skirmishers,1.9908041464804787
skirmishes,2.333226827302685
skirmishing,1.8938941334724222
skirr,1.5928641378084412
skirt,3.9985519244812187
skirted,1.5928641378084412
skirting,2.0699853925281033
skirtless,1.5928641378084412
skirts,3.4736777300892325
skis,3.136932182158717
skit,2.9253025977240465
skits,2.0699853925281033
skitter,1.8938941334724222
skittering,2.0699853925281033
skitters,1.8938941334724222
skittish,2.8103480820223474
skittle,1.5928641378084412
skittles,2.7389921734866793
skive,1.5928641378084412
skivvies,2.634256822966666
skiwies,1.5928641378084412
skoal,2.3710153881920846
skol,2.4959541248003845
skookum,1.5928641378084412
skulduggery,1.9908041464804787
skulk,2.4959541248003845
skulker,1.5928641378084412
skulking,2.754232140043416
skulks,1.9908041464804787
skull,4.167474079148628
skullcap,2.0699853925281033
skullcaps,1.5928641378084412
skullduggery,2.0699853925281033
skulls,3.3887441551525166
skully,1.9908041464804787
skunk,3.514550613292043
skunkbush,1.5928641378084412
skunked,2.333226827302685
skunkhead,1.5928641378084412
skunks,2.7068074901152777
skunky,1.8938941334724222
sky,4.650910368203723
skycap,2.1949241291364032
skycaps,1.7689553968641223
skydive,2.3710153881920846
skydiver,1.9908041464804787
skydivers,1.7689553968641223
skydiving,2.9352868186306473
skye,2.4679254012001413
skyhook,1.8938941334724222
skylark,2.4679254012001413
skylarking,2.0699853925281033
skylarks,1.7689553968641223
skylight,2.9352868186306473
skylights,2.3710153881920846
skyline,2.8359021864947356
skyman,2.0699853925281033
skyrocket,2.547106647247766
skyrocketed,2.29183414214446
skyrocketing,2.4057774944512964
skyrockets,2.136932182158717
skyscraper,2.9046179988641954
skyscrapers,2.882898749170959
skyward,2.136932182158717
skyway,2.522283063522734
skyways,1.7689553968641223
skywriter,1.5928641378084412
skywriting,2.1949241291364032
sl,3.084225831642714
sla,1.7689553968641223
slab,3.2695577474333075
slabbed,1.5928641378084412
slabbering,1.5928641378084412
slabby,1.5928641378084412
slabs,2.4959541248003845
slack,3.773276770646765
slacked,1.5928641378084412
slacken,2.0699853925281033
slackened,1.7689553968641223
slackening,1.7689553968641223
slacker,2.8938941334724224
slackers,2.522283063522734
slacking,2.8938941334724224
slackness,1.7689553968641223
slacks,3.0477089978169514
slade,3.2830602178369546
slag,2.8938941334724224
slagging,2.333226827302685
slagheap,1.5928641378084412
slags,1.9908041464804787
slain,3.260317090698395
slainte,1.9908041464804787
slake,1.8938941334724222
slaked,1.7689553968641223
slaker,1.5928641378084412
slaking,1.8938941334724222
slalom,1.8938941334724222
slalomed,1.5928641378084412
slaloming,1.7689553968641223
slaloms,1.5928641378084412
slam,3.764590591461672
slammed,3.514550613292043
slammer,3.098014116128347
slammers,1.5928641378084412
slamming,3.2212530678587528
slams,3.3525319824980717
slander,3.1047474987873156
slandered,2.4679254012001413
slanderer,1.5928641378084412
slanderers,1.8938941334724222
slandering,2.3710153881920846
slanderous,2.4057774944512964
slanders,2.136932182158717
slane,1.5928641378084412
slang,3.1491666385757284
slanging,1.7689553968641223
slangs,1.5928641378084412
slant,3.062686153786604
slanted,2.547106647247766
slanting,2.2460766515837847
slants,2.2460766515837847
slantways,1.5928641378084412
slap,4.09597357447981
slapdash,1.9908041464804787
slaphappy,2.0699853925281033
slapped,3.696667858764398
slapper,2.0699853925281033
slappers,1.5928641378084412
slapping,3.2412241487893727
slappy,2.4057774944512964
slaps,2.9450466559198034
slapshot,1.5928641378084412
slapstick,2.4057774944512964
slapsticky,1.5928641378084412
slash,3.381739253583858
slashed,3.1839287448349403
slasher,2.672045383856066
slashers,1.5928641378084412
slashes,2.437962177822698
slashing,2.8233130591867153
